,doy,day,month,year,hour,ypart,FD,time
212170,75,16,3,2006,11,2006.20388,96.29700000000001,2006-03-16 10:00:00
212171,75,16,3,2006,12,2006.204,96.484,2006-03-16 11:00:00
212172,75,16,3,2006,13,2006.2041100000001,96.575,2006-03-16 12:00:00
212173,75,16,3,2006,14,2006.2042199999999,96.837,2006-03-16 13:00:00
212174,75,16,3,2006,15,2006.2043399999998,96.78299999999999,2006-03-16 14:00:00
212175,75,16,3,2006,16,2006.20445,96.91799999999999,2006-03-16 15:00:00
212176,75,16,3,2006,17,2006.2045699999999,96.881,2006-03-16 16:00:00
212177,75,16,3,2006,18,2006.20468,96.81,2006-03-16 17:00:00
212178,75,16,3,2006,19,2006.2048,96.913,2006-03-16 18:00:00
212179,75,16,3,2006,20,2006.2049100000002,96.646,2006-03-16 19:00:00
212180,75,16,3,2006,21,2006.2050199999999,96.639,2006-03-16 20:00:00
212181,75,16,3,2006,22,2006.2051399999998,95.929,2006-03-16 21:00:00
212182,75,16,3,2006,23,2006.20525,95.626,2006-03-16 22:00:00
212183,75,16,3,2006,24,2006.20537,95.58200000000001,2006-03-16 23:00:00
212184,76,17,3,2006,1,2006.20548,95.73299999999999,2006-03-17 00:00:00
212185,76,17,3,2006,2,2006.2055899999998,95.771,2006-03-17 01:00:00
212186,76,17,3,2006,3,2006.2057100000002,96.13600000000001,2006-03-17 02:00:00
212187,76,17,3,2006,4,2006.20582,95.964,2006-03-17 03:00:00
212188,76,17,3,2006,5,2006.2059399999998,96.09299999999999,2006-03-17 04:00:00
212189,76,17,3,2006,6,2006.20605,96.288,2006-03-17 05:00:00
212190,76,17,3,2006,7,2006.2061600000002,96.28299999999999,2006-03-17 06:00:00
212191,76,17,3,2006,8,2006.20628,96.256,2006-03-17 07:00:00
212192,76,17,3,2006,9,2006.2063899999998,96.601,2006-03-17 08:00:00
212193,76,17,3,2006,10,2006.2065100000002,96.75200000000001,2006-03-17 09:00:00
212194,76,17,3,2006,11,2006.20662,97.164,2006-03-17 10:00:00
212195,76,17,3,2006,12,2006.2067399999999,96.945,2006-03-17 11:00:00
212196,76,17,3,2006,13,2006.20685,97.345,2006-03-17 12:00:00
212197,76,17,3,2006,14,2006.2069600000002,97.17,2006-03-17 13:00:00
212198,76,17,3,2006,15,2006.2070800000001,97.04700000000001,2006-03-17 14:00:00
212199,76,17,3,2006,16,2006.2071899999999,97.145,2006-03-17 15:00:00
212200,76,17,3,2006,17,2006.2073100000002,97.02,2006-03-17 16:00:00
212201,76,17,3,2006,18,2006.20742,96.721,2006-03-17 17:00:00
212202,76,17,3,2006,19,2006.2075300000001,96.721,2006-03-17 18:00:00
212203,76,17,3,2006,20,2006.20765,96.499,2006-03-17 19:00:00
212204,76,17,3,2006,21,2006.2077600000002,96.125,2006-03-17 20:00:00
212205,76,17,3,2006,22,2006.2078800000002,96.155,2006-03-17 21:00:00
212206,76,17,3,2006,23,2006.2079899999999,96.186,2006-03-17 22:00:00
212207,76,17,3,2006,24,2006.2081,96.382,2006-03-17 23:00:00
212208,77,18,3,2006,1,2006.20822,96.059,2006-03-18 00:00:00
212209,77,18,3,2006,2,2006.2083300000002,95.964,2006-03-18 01:00:00
212210,77,18,3,2006,3,2006.20845,95.719,2006-03-18 02:00:00
212211,77,18,3,2006,4,2006.2085600000003,96.01799999999999,2006-03-18 03:00:00
212212,77,18,3,2006,5,2006.2086800000002,96.234,2006-03-18 04:00:00
212213,77,18,3,2006,6,2006.20879,96.00200000000001,2006-03-18 05:00:00
212214,77,18,3,2006,7,2006.2089,96.23299999999999,2006-03-18 06:00:00
212215,77,18,3,2006,8,2006.20902,96.49,2006-03-18 07:00:00
212216,77,18,3,2006,9,2006.2091300000002,97.499,2006-03-18 08:00:00
212217,77,18,3,2006,10,2006.20925,97.762,2006-03-18 09:00:00
212218,77,18,3,2006,11,2006.20936,98.463,2006-03-18 10:00:00
212219,77,18,3,2006,12,2006.20948,97.936,2006-03-18 11:00:00
212220,77,18,3,2006,13,2006.20959,97.744,2006-03-18 12:00:00
212221,77,18,3,2006,14,2006.2097,97.639,2006-03-18 13:00:00
212222,77,18,3,2006,15,2006.20982,97.791,2006-03-18 14:00:00
212223,77,18,3,2006,16,2006.20993,98.708,2006-03-18 15:00:00
212224,77,18,3,2006,17,2006.21005,98.43299999999999,2006-03-18 16:00:00
212225,77,18,3,2006,18,2006.21016,98.149,2006-03-18 17:00:00
212226,77,18,3,2006,19,2006.21027,98.345,2006-03-18 18:00:00
212227,77,18,3,2006,20,2006.21039,98.397,2006-03-18 19:00:00
212228,77,18,3,2006,21,2006.2105,98.111,2006-03-18 20:00:00
212229,77,18,3,2006,22,2006.2106199999998,97.315,2006-03-18 21:00:00
212230,77,18,3,2006,23,2006.21073,97.24700000000001,2006-03-18 22:00:00
212231,77,18,3,2006,24,2006.21085,97.64399999999999,2006-03-18 23:00:00
212232,78,19,3,2006,1,2006.2109600000001,97.529,2006-03-19 00:00:00
212233,78,19,3,2006,2,2006.2110699999998,97.314,2006-03-19 01:00:00
212234,78,19,3,2006,3,2006.2111899999998,97.486,2006-03-19 02:00:00
212235,78,19,3,2006,4,2006.2113,97.509,2006-03-19 03:00:00
212236,78,19,3,2006,5,2006.2114199999999,97.936,2006-03-19 04:00:00
212237,78,19,3,2006,6,2006.21153,97.36,2006-03-19 05:00:00
212238,78,19,3,2006,7,2006.2116399999998,97.66,2006-03-19 06:00:00
212239,78,19,3,2006,8,2006.2117600000001,97.819,2006-03-19 07:00:00
212240,78,19,3,2006,9,2006.2118699999999,97.86,2006-03-19 08:00:00
212241,78,19,3,2006,10,2006.2119899999998,98.164,2006-03-19 09:00:00
212242,78,19,3,2006,11,2006.2121,98.01700000000001,2006-03-19 10:00:00
212243,78,19,3,2006,12,2006.21222,98.339,2006-03-19 11:00:00
212244,78,19,3,2006,13,2006.21233,98.538,2006-03-19 12:00:00
212245,78,19,3,2006,14,2006.2124399999998,97.875,2006-03-19 13:00:00
212246,78,19,3,2006,15,2006.2125600000002,98.559,2006-03-19 14:00:00
212247,78,19,3,2006,16,2006.21267,98.01100000000001,2006-03-19 15:00:00
212248,78,19,3,2006,17,2006.21278,97.98,2006-03-19 16:00:00
212249,78,19,3,2006,18,2006.2129,97.531,2006-03-19 17:00:00
212250,78,19,3,2006,19,2006.2130100000002,96.959,2006-03-19 18:00:00
212251,78,19,3,2006,20,2006.21313,96.809,2006-03-19 19:00:00
212252,78,19,3,2006,21,2006.2132399999998,96.897,2006-03-19 20:00:00
212253,78,19,3,2006,22,2006.2133600000002,97.09299999999999,2006-03-19 21:00:00
212254,78,19,3,2006,23,2006.21347,97.197,2006-03-19 22:00:00
212255,78,19,3,2006,24,2006.21358,96.944,2006-03-19 23:00:00
212256,79,20,3,2006,1,2006.2137,97.066,2006-03-20 00:00:00
212257,79,20,3,2006,2,2006.2138100000002,96.881,2006-03-20 01:00:00
212258,79,20,3,2006,3,2006.2139300000001,97.07700000000001,2006-03-20 02:00:00
212259,79,20,3,2006,4,2006.2140399999998,97.14,2006-03-20 03:00:00
212260,79,20,3,2006,5,2006.21415,97.20200000000001,2006-03-20 04:00:00
212261,79,20,3,2006,6,2006.21427,97.17399999999999,2006-03-20 05:00:00
212262,79,20,3,2006,7,2006.2143800000001,97.345,2006-03-20 06:00:00
212263,79,20,3,2006,8,2006.2145,97.745,2006-03-20 07:00:00
212264,79,20,3,2006,9,2006.2146100000002,97.774,2006-03-20 08:00:00
212265,79,20,3,2006,10,2006.2147300000001,97.811,2006-03-20 09:00:00
212266,79,20,3,2006,11,2006.2148399999999,97.913,2006-03-20 10:00:00
212267,79,20,3,2006,12,2006.21495,97.36399999999999,2006-03-20 11:00:00
212268,79,20,3,2006,13,2006.21507,97.764,2006-03-20 12:00:00
212269,79,20,3,2006,14,2006.2151800000001,97.271,2006-03-20 13:00:00
212270,79,20,3,2006,15,2006.2153,97.369,2006-03-20 14:00:00
212271,79,20,3,2006,16,2006.2154100000002,97.346,2006-03-20 15:00:00
212272,79,20,3,2006,17,2006.2155300000002,97.20200000000001,2006-03-20 16:00:00
212273,79,20,3,2006,18,2006.21564,97.60799999999999,2006-03-20 17:00:00
212274,79,20,3,2006,19,2006.21575,97.65,2006-03-20 18:00:00
212275,79,20,3,2006,20,2006.21587,97.12,2006-03-20 19:00:00
212276,79,20,3,2006,21,2006.2159800000002,96.87799999999999,2006-03-20 20:00:00
212277,79,20,3,2006,22,2006.2161,97.15299999999999,2006-03-20 21:00:00
212278,79,20,3,2006,23,2006.21621,97.03299999999999,2006-03-20 22:00:00
212279,79,20,3,2006,24,2006.21632,97.12799999999999,2006-03-20 23:00:00
212280,80,21,3,2006,1,2006.21644,96.93299999999999,2006-03-21 00:00:00
212281,80,21,3,2006,2,2006.21655,96.811,2006-03-21 01:00:00
212282,80,21,3,2006,3,2006.21667,97.007,2006-03-21 02:00:00
212283,80,21,3,2006,4,2006.21678,97.04799999999999,2006-03-21 03:00:00
212284,80,21,3,2006,5,2006.2169,97.197,2006-03-21 04:00:00
212285,80,21,3,2006,6,2006.21701,97.48100000000001,2006-03-21 05:00:00
212286,80,21,3,2006,7,2006.21712,97.28200000000001,2006-03-21 06:00:00
212287,80,21,3,2006,8,2006.21724,97.20100000000001,2006-03-21 07:00:00
212288,80,21,3,2006,9,2006.21735,97.56200000000001,2006-03-21 08:00:00
212289,80,21,3,2006,10,2006.2174699999998,97.6,2006-03-21 09:00:00
212290,80,21,3,2006,11,2006.21758,97.492,2006-03-21 10:00:00
212291,80,21,3,2006,12,2006.21769,97.954,2006-03-21 11:00:00
212292,80,21,3,2006,13,2006.21781,97.65,2006-03-21 12:00:00
212293,80,21,3,2006,14,2006.2179199999998,97.84,2006-03-21 13:00:00
212294,80,21,3,2006,15,2006.2180399999997,98.09200000000001,2006-03-21 14:00:00
212295,80,21,3,2006,16,2006.21815,98.569,2006-03-21 15:00:00
212296,80,21,3,2006,17,2006.2182699999998,98.279,2006-03-21 16:00:00
212297,80,21,3,2006,18,2006.21838,98.161,2006-03-21 17:00:00
212298,80,21,3,2006,19,2006.2184899999997,98.09,2006-03-21 18:00:00
212299,80,21,3,2006,20,2006.2186100000001,97.81,2006-03-21 19:00:00
212300,80,21,3,2006,21,2006.2187199999998,97.566,2006-03-21 20:00:00
212301,80,21,3,2006,22,2006.2188399999998,97.117,2006-03-21 21:00:00
212302,80,21,3,2006,23,2006.21895,97.23100000000001,2006-03-21 22:00:00
212303,80,21,3,2006,24,2006.2190600000001,97.289,2006-03-21 23:00:00
212304,81,22,3,2006,1,2006.21918,96.764,2006-03-22 00:00:00
212305,81,22,3,2006,2,2006.2192899999998,97.27,2006-03-22 01:00:00
212306,81,22,3,2006,3,2006.2194100000002,97.21600000000001,2006-03-22 02:00:00
212307,81,22,3,2006,4,2006.2195199999999,97.24600000000001,2006-03-22 03:00:00
212308,81,22,3,2006,5,2006.21963,97.273,2006-03-22 04:00:00
212309,81,22,3,2006,6,2006.21975,97.28200000000001,2006-03-22 05:00:00
212310,81,22,3,2006,7,2006.2198600000002,97.56700000000001,2006-03-22 06:00:00
212311,81,22,3,2006,8,2006.21998,97.428,2006-03-22 07:00:00
212312,81,22,3,2006,9,2006.2200899999998,97.64200000000001,2006-03-22 08:00:00
212313,81,22,3,2006,10,2006.2202100000002,97.854,2006-03-22 09:00:00
212314,81,22,3,2006,11,2006.22032,97.529,2006-03-22 10:00:00
212315,81,22,3,2006,12,2006.22043,97.844,2006-03-22 11:00:00
212316,81,22,3,2006,13,2006.22055,97.914,2006-03-22 12:00:00
212317,81,22,3,2006,14,2006.2206600000002,97.719,2006-03-22 13:00:00
212318,81,22,3,2006,15,2006.22078,98.005,2006-03-22 14:00:00
212319,81,22,3,2006,16,2006.2208899999998,97.786,2006-03-22 15:00:00
212320,81,22,3,2006,17,2006.2210100000002,97.345,2006-03-22 16:00:00
212321,81,22,3,2006,18,2006.22112,97.37100000000001,2006-03-22 17:00:00
212322,81,22,3,2006,19,2006.22123,97.27799999999999,2006-03-22 18:00:00
212323,81,22,3,2006,20,2006.22135,97.68700000000001,2006-03-22 19:00:00
212324,81,22,3,2006,21,2006.2214600000002,97.667,2006-03-22 20:00:00
212325,81,22,3,2006,22,2006.2215800000001,97.84299999999999,2006-03-22 21:00:00
212326,81,22,3,2006,23,2006.2216899999999,97.792,2006-03-22 22:00:00
212327,81,22,3,2006,24,2006.2218,97.57799999999999,2006-03-22 23:00:00
